state,name,address,phone,mobile,email,website,contact_person,purpose
gujarat,Manav Uttkarsh Charitable Trust,,,91-98258 21073,muct2007@gmail.com,,Yogesh B.,
gujarat,Manav Utthan Seva Charitable Trust,,,91-93270 43567,musct@gmail.com,,Arvind,
gujarat,Manav Seva Trust,,,91-99981 16908,saju_o@yahoo.co.in,,Dr.G. A. Shaikh,
gujarat,Manav Sadhana Trust,,,,manvsadhna@iccnet.net,,Anarben Patel,
gujarat,Manav Kalyan Sangh,,,,manav_kalyan_sangh@yahoo.com,,Akhil Parmar,
gujarat,Manav Adhikar Protection Organisation,,,91-94261 26324,ghufran_clinic786@yahoo.com,http://www.mapo.in,Dr Ghufran,
gujarat,Manas Charitable Trust,,,91-99252 75091,mctindia@yahoo.co.in,,Nayan,
gujarat,MAITRI,,,,maitripln@yahoo.com,,Pinki Gandhi,
gujarat,Mahiti Rural Development Centre,,,91-95588 03902,,,,
gujarat,Mahipatram Roopram Asham,,,,,,Mr Vijaybhai Pandit,Child
gujarat,Mahila Vikas Manch,,,91-99988 79829,mahilavikasmanch@gmail.com,,,
gujarat,Mahila Samakhya Gujarat,,,,msgspd@icenet.net,,,
gujarat,Mahila Punarutthan Sangh,,,,,,Jagannath Vohra,"Urban Development,"
gujarat,Mahavir Sarvjanik Cheritable Trust,,,91-97244 22903,dmsw81@yahoo.co.in,,Dharmesh Chauhan,
gujarat,Mahatma Gandhi Pratisthan,,,,mgppanchmahal@yahoo.co.in,,,
gujarat,MACF – Make a Change Foundation Trust,,,91-99539 05012,info@macf.in,,,
gujarat,Maa Foundation,,,,info@maafoundation.org,,,
gujarat,M G Patel Sarvoday Kendra,,,,shramik@icenet.net,,,
gujarat,Loksewa Foundation,,,,,,,
gujarat,Lok Kalyan Trust,,,,lokkalyantrust@gmail.com,,Joby Kachappilly,
gujarat,Lion Diabetes Center,,,91-92274 80392,ldchmt@gmail.com,,Yusuf Sabugar,
gujarat,Lakhu Trust,,,,desaisudhir11@yahoo.com,,Desai Sudhirbhai N.,
gujarat,Kutch Fodder Fruit & Forest Development Trust,,,91-98258 58919,kfffdt@rediffmail.com,,,
gujarat,Kumkum Educational Foundation,,,91-98254 45678,piyush3969@gmail.com,,,
gujarat,Krupal Foundation,,,,rathodbapu@yahoo.com,,Y.Bapu,Environment. Aims/Objectives/Mission
gujarat,Kishan Seva Education & Charitable Trust,,,91-94277 25023,mayur_chovatia@yahoo.com,,Mayur Chovatia,
gujarat,Kids Rural Development Foundation,,,91-97237 31575,kids200797@yahoo.com,,Krishna,
gujarat,Karimaben Bhabhabhai Laliya Education and Charitable Trust,,,91-98798 55366,laliyajaved@gmail.com,,,
gujarat,Karelibaug Bhagini Samaj Trust,,,,bhaginisamaj@hotmail.com,,,
gujarat,Kantha Visatr Satatyapurna Vikas Samiti,,,,kanthavistar@rediffmail.com,,Manoj Patel,Water harvesting
gujarat,Kanted Foundation,,,91-93270 18101,kantedfoundation@gmail.com,,Devang,
gujarat,Kandla Seafarers Welfare Association,,,91-94272 51072,pwckandla@gmail.com,,Joseph,
gujarat,Kamdar Swasthya Suraksha Mandal,,,,hp_ahd1@yahoo.co.in,,,
gujarat,Kalyan Mandir Trust,,,91-96876 05109,info@kalyanmandir.org,,,
gujarat,Kaira Social Service Society,,,91-98259 53865,kairasss@gmail.com,,,
gujarat,Jyoti Sangh,,,,,,Purpose: Aims/Objectives/Mission :,Aims/Objectives/Mission :
gujarat,Jyoti Charitable Trust,,,91-93276 77812,jyoticharitabletrust@yahoo.com,,Dr Nimesh Vaidya,
gujarat,Justice on Tribal,,,,jotahd2008@gmail.com,,,
gujarat,JMF – Jay Maadi Foundation,,,9227442208,jmf_ngo@yahoo.com,,,
gujarat,Jivan Kala Foundation,,,,jigarmsw@gmail.com,,,
gujarat,JEEVANTIRTH,,,91-98981 10897,jeevantirth@hotmail.com,,,
gujarat,Jeevan Prakash Trust,,,,jeevanprakashtrust@yahoo.co.in,,Rakesh Patel,
gujarat,Jeevan Jyot Arogya Sewa Sangh,,,,moduna@gmail.com,,Deepak C. Shah,
gujarat,JCI Surat Citizens,,,91-98251 35074,jcisuratcitizens@gmail.com,,,
gujarat,Jayshree Medical Centre,,,,baps0897@yahoo.co.in,,Hasmukh Patel,To serve in
gujarat,Jayshil Foundation,,,91-93282 22057,vansh_dave@yahoo.com,,,
gujarat,Jay Maadi Foundation,,,91-98250 20032,jmf_ngo@yahoo.com,,Mukesh Pancholi,All kind
gujarat,Jay Bajrang Kelvani Mandal,,,91-93717 41079,sachinkumardak@yahoo.com,,Sachin Jain,
gujarat,Janpath,,,,,,Vijayprakash Jani,
gujarat,Janmangal Charitable Trust,,,91-97250 45731,janmangal_1997@yahoo.in,,"Kishor Raval,",
gujarat,Janjagruti Seva Surakshsa Vikas Trust,,,91-92288 43124,janjagrutissvtrust@yahoo.in,,Ramesh Patel,
gujarat,Jan Vikas Sewa Mandal,,,91-98258 95726,sunilbrd@yahoo.co.in,,,
gujarat,Jan Kalyan Vikas Trust,,,,vishaljoshi2848@yahoo.co.in,,Vishal Joshi,
gujarat,Jan Jagruti Vikas Trust,,,91-94272 89377,,,Jayesh Bhanushali,Water resource
gujarat,Jan Jagruti Saksharta Abhiyan,,,91-98257 94143,info@jjsaindia.com,,,
gujarat,Jagruti Mahila Mandal,,,91-93758 44339,jagrutimahilamandald@yahoo.co.in,,Dalluben,
gujarat,Jagrut Grahak,,,,,,,
gujarat,J.C. Kumarappa Maha Vidhyalay,,,,jckmsw@yahoo.co.in,,Vipin Bhai Makwana,
gujarat,Islah Foundation Trust,,,91-99980 61927,islahfoundatio@hotmail.com,,Kaleem Siddiqui,
gujarat,ISHWAR – International Social Human Welfare and Animal Rehabilitation,,,91-99746 16109,ishwar_trust@gmail.com,,Avinash C Gupta,
gujarat,International Urban Rural Development Foundation,,,,iurdf@yahoo.com,,Mahesh Master,Urban
gujarat,International Centre for Entrepreneurship and Career Development,,,,ICECD@ad1.vsnl.net.in,,,
gujarat,Institute for Studies and Transformation,,,,jagdish_nazareth@hotmail.com,,,
gujarat,Institute for Development Education and Learning,,,,ideal-india@icenet.net,,,
gujarat,INRECA – International Rural Educational and Ultural Association,,,,info@inreca.com,,,
gujarat,Infoquest Education and Charitable Trust,,,,mahendra.sonara@gmail.com,,Mahendra Sonara,
gujarat,Indian School of Microfinance for Women,,,,admin@ismw.org.in,,,
gujarat,Indian Institute Of Sindhology,,,91-99791 60025,sindlogy@yahoo.com,,,
gujarat,India Renal Foundation,,,91-90995 14288,,,,
gujarat,ICECD,,,,mail@icecd.org,http://www.icecd.org,Shital,
gujarat,I Care Society for Health and Education,,,91-90213 37308,rana_aquarius@yahoo.com,,Randeep Sarkar,
gujarat,Humanity Friends Organisation,,,,hum.frnds.org@gmail.com,,Ajay Kumar,
gujarat,Human Rights Foundationof India,,,91-98240 13689,shaival.tiwari@rediffmail.com,,Shiaval,
gujarat,Human Development Council Trust,,,,hdctrust@yahoo.com,,Rohit Jani,Education.
gujarat,Human Care and Rehabilitation Centre,,,91-98242 10287,chavdanavin@ymail.com,,Navin Chavda,Phisicaly
gujarat,Horizon Trust Chikhli,,,91-98246 86304,horizon.trust.chikhli@gmail.com,,Ashish Patel,
gujarat,Hope Foundation,,,"91-98181 98373, 91-90133 82404",hopefoundation@gmail.com,,,
gujarat,Hindustani Foundation Trust,,,91-97125 54455,gautamhindustani@gmail.com,,,
gujarat,Hindu Gau Raksha Dal,,,,hindugaurakshadal@gmail.com,,,
gujarat,Himatgauri Foundation,,,91-98251 57947,rawalmh@yahoo.com,,,
gujarat,Helping Hands Educational & Health Care Organisation,,,91-97141 63364,helpinghands.ehco@gmail.com,,,
gujarat,Help India Help,,,91-98791 76035,royalmuskan@yahoo.com,,Tarik A. Jaipuri,Health &
gujarat,Healing Touch,,,91-94262 80259,healingtouchnadiad@yahoo.com,,,
gujarat,Hariprem Women and Child Development Trust,,,,kirti@minister.com,,Kirti Mulani,"Aged, child"
gujarat,HAMSAFAR,,,,ham-safar@hotmail.com,,Rais,
gujarat,H.K. Computer,,,91-98983 94197,hktally@yahoo.com,,Chirag Patel,
gujarat,Gurumukhi Aadivasi Vikas Trust,,,91-98985 94979,rsent@aol.in,,Chirag Chhaya,
gujarat,Gujpharm,,,91-94277 74447,drssdeshpande@yahoo.com,,Dr. Shrikalp Deshpande,
gujarat,Gujarat Stree Kelvani Mandal,,,,,,,
gujarat,Gujarat State Voluntary Blood Bank Association,,,,blood@bhavnagar.com,,,
gujarat,Gujarat State Farmer Care Roon,,,91-94276 10359,gsfc.roon@gmail.com,,Mahesh B Patel,For giving donation
gujarat,Gujarat State Crime Prevention Trust,,,,,,Varshaben D. Amin,Child
gujarat,Gujarat Rojgar Margdarshak Shikshan Samiti,,,91-98244 64266,gromsis.ngo@gmail.com,,,
gujarat,Gujarat Raktapitt Nivaran Seva Sangh,,,,,,Purshottam Jivanlal Panchal,
gujarat,Gujarat Rajya Bal Kalyan Sangh,,,,,,Bharatbhai S. Naik,Child
gujarat,Gujarat Housing Board Vasahat Mahamandal,,,91-92283 67953,ghbmahamandal@gmail.com,,,
gujarat,Gujarat Grassroots Innovation Augmentation Network,,,,gian@satyam.net.in,,,
gujarat,Gujarat Ecology Society,,,,info@gesindia.org,http://www.gesindia.org,Honorary Director,
gujarat,Gujarat Cleft and Craniofacial Research Institute,,,,meenaximundra@yahoo.com,http://www.spreadingsmile.co.in,,
gujarat,Gujarat AIDS Awareness and Prevention-ISRCDE,,,,gapad1@sancharnet.in,,,
gujarat,Greenfield Foundation,,,,info@greenfield-ngo.org,,,
gujarat,Grassroots Collectives,,,91-94261 42903,grassrootscollectives@gmail.com,,Sameer Karia,
gujarat,Grassroot Foundation,,,,grassroot_foundation@rediffmail.com,,,
gujarat,GRASS – Gram Shakti Sramjivini Sangathan,,,,ar_dholakia@bsnl.in,,Anila R. Dholakia,
gujarat,Gramshakti Shramjeevini Sangathan,,,,grass@icenet.net,,,
gujarat,Gramotkars & Vikas Trust,,,91-99793 91293,rajtiwari_31@yahoo.co.in,,,
gujarat,Gram Seva,,,,,,Kanchansinh Patel,"Water, natural"
gujarat,Grahak Suraksa Samiti,,,"91-99258 00800, 91-96624 77220",amrut.kirit@gmail.com,,,
gujarat,Goraj-Muni Seva Ashram,,,,,,Anuben Thakkar,"Aged, Child"
gujarat,Gopalk Samaj Vikas Trust,,,91-99747 56511,sam.chihla@gmail.com,,Samant N. Chihla,
gujarat,Gokul Vikas Trust,,,91-99250 48994,,,Shailesh Soni,Technology up gradation in
gujarat,Globle Foundation,,,91-98256 20164,globlefoundation@yahoo.co.in,,Haresh Sanghani,Save
gujarat,Global Yuvak Mandal,,,"91-93282 02011, 91-93287 01611",dhananjaychauhan@ymail.com,,,
gujarat,Global Trust,,,,dhananjaychauhan@ymail.com,,Dhananjay,
gujarat,Global Development Institute,,,91-98246 95955,gdiahmedabad@gmail.com,,,
gujarat,Give Foundation,,,,info@givefoundation.org,,,
gujarat,Gen Next,,,,shalaparisar@gmail.com,,Rutvik Makwana,
gujarat,Gaytri Seva Trust,,,91-98980 67491,gaytrisevatrust@rediffmail.com,,Madan Solanki,
gujarat,Gayatri Manav Kalyan Trust,,,91-99047 26501,kjr_lion@yahoo.com,,Jalpesh Karangia,
gujarat,Gandhinagar Jilla Samaj Kalyan Sangh,,,,,http://www.geocities.com/sksanghabad/,Purpose:,
gujarat,Gandhidham Maitri Mandal,,,91-94262 63374,,,,
gujarat,GANATAR,,,,ganatar@gmail.com,http://www.ganatar.org,,
gujarat,Friends Foundation,,,91-99784 47266,friendsfoundation@ymail.com,,,
gujarat,Foundation for Public Interest,,,,fpi@icenet.net,,Mihir Bhatt,
gujarat,Foundation for Philanthropic Services Enhancement,,,,fpse@admn.org,http://www.fpse.org,J N,
gujarat,Forever Trust,,,91-94263 40244,kpatelvi2000@yahoo.co.in,,Kalpesh Patel,
gujarat,Family and Child Welfare Samiti,,,,vimal19480@yahoo.com,,V.D.Kalal,
gujarat,Expert Education Academy,,,,edu_experts@yahoo.in,,,
gujarat,Environmental Sanitation Institute,,,91-98254 45706,esi.sughad@gmail.com,,,
gujarat,Entrepreneurship Development Institute of India,,,,ediindiaad1@sancharnet.in,,,
gujarat,Ekta Yuvak Mandal,,,,,,Purpose: Aims/Objectives/Mission :,Aims/Objectives/Mission :
gujarat,Eklavya Education Foundation,,,,eklavya@ad1.vsnl.net.in,,,
gujarat,Education for all,,,91-94277 82588,rajcool_79@yahoo.com,,Rajeev R. Virmani,
gujarat,Earth Life Care Charitable Trust,,,91-99983 16998,elc.charity@indiatimes.com,,Amit,
gujarat,Dwarkesh Education & Charitable Trust,,,91-98798 19219,dect_amreli@yahoo.com,,,
gujarat,Dr. Ambedkar Memorial Trust,,,,drambedkarmemorialtrust@yahoo.com,,Jaypal,
gujarat,District Rural Youth Development Association,,,91-99242 15281,districtruralyouthdevlopment@yahoo.co.in,,Amichandbhai N.,
gujarat,Disha,,,,,,Suresh Ramanuj,Art and culture
gujarat,Disaster Mitigation Institute,,,,dmi@icenet.net,,,
gujarat,Dharti Charitable Trust,,,91-98244 24371,dharti_trust@yahoo.com,,Kanti Makwana,
gujarat,Dhanvantari Charitable Trust,,,91-93289 38008,cjshah79@yahoo.co.in,,,
gujarat,Development Support Centre,,,,,,,
gujarat,"Development Activities, Social Service and Research Trust",,,,,,Saroj Verma,
gujarat,Developing Initiatives for Social and Human Action,,,,dishaad1@sancharnet.in,,,
gujarat,Deepmala Yuva Welfare Trust,,,,joshi.mahesh05@gmail.com,,Joshi Maheshkumar H.,
gujarat,Deepak Charitable Trust,,,,deepakfoundation@yahoo.com,,,
gujarat,Darshu Care Public Charitable Trust,,,"91-99255 50985, 91-98242 36684",db_shah2001@yahoo.com,,,
gujarat,Darpan Academy,,,,darpana@icenet.net,,Ms Mallika Sarabhai,
gujarat,Daisy Education Trust,,,91-93777 67877,daisynursery@gmail.com,,,Offering education for poor children.
gujarat,D.N. Polytechnic Education Trust,,,,dnpolytechnic@sify.com,,,
gujarat,Cred Trust,,,91-98241 55196,jay_patel2007@yahoo.co.in,,Jay Patel,
gujarat,Cosmic Centre,,,91-98251 57947,rawalmh@yahoo.com,,,
gujarat,Consumer Education and Research Centre,,,,cerc@wilnetonline.net,,,
gujarat,Coastal Salinity Prevention Cell,,,,,,,
gujarat,Cluster Pulse,,,,info@clusterpulse.org,,,
gujarat,Citizen forum on Human Rights,,,91-94262 15334,nchrcr_india@yahoo.co.in,,,
gujarat,Chuwal Gram Vikas Trust,,,91-96012 59041,chuwalgram@yahoo.com,,,
gujarat,Christ College,,,,christcollegejagdalpur@yahoo.co.uk,,,
gujarat,Charutar Arogya Mandal,,,,helpus@charutarhealth.org,,,
gujarat,Charakha Development Communication Network,,,,churukhag@rediffmail.com,,Purpose:,
gujarat,Centre for Social Justice,,,,socjust@gmail.com,,,
gujarat,Centre for Health Education Training and Nutrition Awareness,,,,chetna@icenet.net,,,
gujarat,Centre for Environmental Planning and Technology,,,,cept@vsnl.net.in,,,
gujarat,Centre for Development Communication,,,,,,Malti Mehta,
gujarat,Care India,,,91-98250 63369,bdsharma_rti@yahoo.com,,Sharma B.D.,
gujarat,Brahma Samaj,,,"91-93270 15184, 91-93270 15184",bestkumar2000@yahoo.com,,,
gujarat,Brackish Water Research Centre,,,91-98255 46017,bwrc@yahoo.co.in,,M S H Sheikh,For funding
gujarat,Bonemarrow Consulting Group,,,,bonemarrowconsulting@gmail.com,,,
gujarat,Blind People’s Association,,,,blinabad1@sancharnet.in,,,
gujarat,BJM and RBM Charitable Trust,,,,kusumam.preschool@yahoo.com,http://www.kusumam.co.in,Nisha,
gujarat,Bhartiyam Samaj Seva Trust,,,,bhartiyasamajsevatrust@gmail.com,,Priyakant Sonara,Get
gujarat,Bhartiya Grameen Mahila Sangh,,,,,,Purpose: Aims/Objectives/Mission : BGMS works for,Aims/Objectives/Mission : BGMS works for
gujarat,Bharatiya Seva Samaj,,,,,,Dadubahi Patel,Development
gujarat,Bharati Foundation,,,91-98255 97315,shirishmadhu@yahoo.com,,Shirish Parmar,
gujarat,Bharat VikasParisad Viklang Kendra,,,,sheth_shailesh@hotmail.com,,,
gujarat,Bharat Vikas Parishad,,,,ajitads17@gmail.com,http://www.bvp.com,Ajit,
gujarat,Bhai Bhai Foundation,,,91-99092 90393,joshi.pj@gmail.com,,Prashant Joshi,
gujarat,Bhagavati Foundation,,,91-94268 28469,h.graval@yahoo.com,,,
gujarat,Behavioural Science Centre,,,,sxnfes@ad1.vsnl.net.in,,,
gujarat,Baroda Citizens Council,,,,bcc.uwb@lwbdq.lwbbs.net,,Girdhar,
gujarat,Bannisindhu Sewa Sangh,,,,bannisindhu@rediffmail.com,,Kaladhar Mutwa,Social
gujarat,Banaskantha Lok Vikasmanch,,,91-98790 70745,bklokvikasmanch@yahoo.co.in,,Rameshbhai Kanjibhai,
gujarat,Balbhavan Society,,,,,,Shweta Vyas,Child
gujarat,Bal Sanskrutik Vikas Trust,,,91-97250 38682,vedkumaripatel@yahoo.com,,Ved Kumari Patel,
gujarat,B.J. Manek and R.B. Manek Charitable Trust,,,,nisha@kusumam.co.in,http://www.kusumam.co.in,Nisha Bhimjiyani,
gujarat,Auxiliar Foundation,,,,auxiliarfoundation@gmail.com,,Bhavnesh Soni,
gujarat,Astitva Foundation,,,91-99090 02886,,,,
gujarat,Astha Foundation,,,91-99986 23077,aasthap4@yahoo.co.in,,Pragna Joshi,
gujarat,ASP Foundation,,,,aspfoundation@yahoo.co.in,,Smita,
gujarat,Asian Cerebral Palsy Trust,,,91-99241 81291,darshanakeya2005@yahoo.com,,Purpose: Cerebral palsy.,Cerebral palsy.
gujarat,Ashray Trust,,,91-97261 58494,ashraytrustindia@gmail.com,,,
gujarat,Ashok Gondhia Memorial Trust,,,,,,Umakant,
gujarat,Ashapura Foundation,,,,afbhuj@ashapurafoundation.org,,,
gujarat,ARZOO,,,91-93740 41393,arzookids@gmail.com,,,
gujarat,Arya Samaj Gandhidham Charitable Trust,,,91-94280 06232,aryagan@aryagan.org,,,
gujarat,ARY Skill Development,,,91-93505 43669,info@hamaripathshala.org,,,
gujarat,Arvalli Janvikas Sangh,,,91-99253 88565,outsideronly@ovi.com,,,
gujarat,Apex Education & Development Society,,,91-99265 64105,almahq@hotmail.com,,Sumeet,
gujarat,Apang Manav Mandal,,,91-98242 36684,apangmanavmandal@yahoo.com,,,
gujarat,Apang Manaj Seva Sangh,,,"91-98793 30872, 91-94268 52843",suresh_geet@yahoo.co.in,,"Sureshbhai Tank,",
gujarat,Apang Abhuday Mandal,,,,,,Gunvantbhai,
gujarat,Anusandhan,,,,annusandhan@anusandhan.org,,,
gujarat,Andh Kalyan Kendra,,,,gian@satyam.net.in,,Suryaben,
gujarat,Andh – Apang Kalyan Kendra,,,,,,Harjivanbhai Patel,"Child welfare,"
gujarat,Anarde Foundation Vasada,,,91-94285 42017,shivabimal@yahoo.in,,,
gujarat,AMC Aids Control Society,,,,acs_amc@icenet.net,,,
gujarat,Ambedkar Trust,,,91-99094 90493,valjianjara@yahoo.in,,Purpose: Social work,Social work
gujarat,Ambar Khadi Gramodhyog Seva Sang,,,91-99136 37926,abhi.meda@yahoo.com,,Abhishek Mahida,
gujarat,All India Social Educational Charitable Trust,,,,aisect17166@gmail.com,,,
gujarat,All India Disaster Mitigation Institute,,,,dmi@icenet.co.in,,,
gujarat,Akshayaa Development Foundation,,,91-94290 59713,brizbala27@gmail.com,,Briz Bala,
gujarat,Akhil Gujarat Sewa Sangh,,,,dj_sunny4u@yahoo.com,,Chimanbhai Leuva,
gujarat,Akhil Gujarat Badhir Vikas Sangh,,,,,,Narhari Shah,Disability
gujarat,Akhil Bhartiya Jan Kalyan Parishad,,,91-93283 86496,aijkp@yahoo.in,,Ronak Chavada,
gujarat,Ajeet Rural Development Foundation,,,91-99243 00805,idodiya@yahoo.com,,,
gujarat,Ahmedabad Women’s Action Group,,,,,,Rashida Cutleriwala,
gujarat,Ahmedabad Study Action Group,,,,asag@ad1.vsnl.net.in,,,
gujarat,Ahmedabad Shaher Samaj Shikshan Samitee,,,,,,Inderjit Jain,
gujarat,Aga Khan Rural Support Programme,,,,akrspi@icenet.net,,,
gujarat,Aga Khan Health Service India,,,,,,Aravind,
gujarat,Advancement of Rural People and Nature,,,,arpan_in@yahoo.com,,Purpose:,
gujarat,Adoption of Rural Perception and Accessment of their Needs,,,,,,Apurva Dave,Rural
gujarat,Adivasi Dev Vikas Trust,,,91-99257 72576,dev_vikastrust@yahoo.in,,,Education &
gujarat,Adhikar,,,91-99244 52659,nrupen_sw@yahoo.co.in,,Nrupen G Patel,Help for women
gujarat,Aavishkaar India Micro Venture Capital Fund,,,,a.mitra1@lse.ac.uk,,,
gujarat,Aaryaa Biotech Centre,,,91-98244 14055,aaryaabiotechcentre@gmail.com,,,
gujarat,AAG – Activists Action Group,,,91-98247 22370,aag.ngo@gmail.com,,,
gujarat,Aadivasi Vikas Yuva Trust,,,91-96620 35465,jagdishpatel71@gmail.com,,,
gujarat,AADHAR,,,91-98797 73066,mail_aadhar@yahoo.co.in,http://www.aadhar-india.org,,
gujarat,Asha Deep Foundation,,,91-94275 20679,adf_office@yahoo.co.in,,Dr.Vipul Bamaniya,
madhya_pradesh,Bhelsa Swavlamban Sewa Samiti,"205, Durga Nagar Vidisha Madhya Pradesh 464001",,98270 49376,sunil9827049376@gmail.com,,Sunil Trivedi,Awareness
madhya_pradesh,Vikalp Welfare Society,"Rajan Driving School Ke Pass, Ahamadpur Road, Chungi Naka Vidisha Madhya Pradesh 464001",,99810 26126,vwsvidisha@gmail.com,,,
madhya_pradesh,Shri Santosh Sharma Shikshan Evam Samaj Seva Samiti,"39 Kala Bazar, Sironj Vidisha Madhya Pradesh 464228",,89896 56274,adarsh7525@gmail.com,,Dr Faizan Khan,Social
madhya_pradesh,Vidisha Aarav Siksha Evam Samaj Kalyan Samiti,"32, Ashok Vihar Colony, Vidisha Vidisha Madhya Pradesh 464001",,8889039184,aarav7479@gmail.com,,Sanjay Yadav,
madhya_pradesh,Dronacharya Vidhya Peeth Shiksha Samiti,"Ward-20, Rajendra Nagar, Main Road, Gang Basoda Vidisha Madhya Pradesh 464221",,"78989 23359, 99811 51528",dcsevasamiti@gmail.com,,,
madhya_pradesh,Param Hari Krapa Social Welfare Society,"23/02/10, Varah Mihir Marg, Near Vasawda Petrol Pump, Freeganj Ujjain Madhya Pradesh 456010",0734-2524902,99268 35080,phkswsujjain2011@gmail.com,,,
madhya_pradesh,Maharshi Uttam Swami Jan Kalyan Samiti,"6, Kshir Sagar Colony Ujjain Madhya Pradesh 456006",,91790 85505,prashantrathi23@gmail.com,www.musjks.com,Prashant Rathi,
madhya_pradesh,Disha Ekagra Social Welfare Organisation,"31/A, Khandelwal Nager Ujjain Madhya Pradesh 456010",,95849 80610,ekagraindia.org@gmail.com,,Ravi Parmar,Social
madhya_pradesh,AAJ,"51, Dani Gate Ujjain Ujjain Madhya Pradesh 456006",07344-012439,94245 15148,r.pankajpanchal@gmail.com,,,
madhya_pradesh,Needy Care Volunteer Organisation,"15, Chandaniya, Amhiliya, Near Forest Barrier Umaria Madhya Pradesh 484001",07652-282007,95843 93699,ncvo2015se@gmail.com,,,
madhya_pradesh,Seeep Foundation,"24, Hanuman Mohalla, Sirsoud Shivpuri Madhya Pradesh 473551",,89820 61647,seeep.foundation@gmail.com,,Gaurava Sharma,
madhya_pradesh,Disha Social and Welfare Society,Digoda Tikamgarh Madhya Pradesh 472339,,"90983 05682, 94071 19479",dishasocial2@gmail.com,,Pankaj Mishra,
madhya_pradesh,Samaj Kalyan Chikitsa Seva Sanstha,"Kanya Vidhyalaye, Tekri Gali Shivpuri Madhya Pradesh 473551",07492-224844,93011 71379,skcssorg@gmail.com,www.skcss.org,,
madhya_pradesh,Samaj Kalyan Sewa Samiti Lidhora,"Nagar Lidhora Mohalla, Khushipura, Lidhora Tikamgarh Madhya Pradesh 472331",,78986 71495,lakhan.ahirwar88@gmail.com,,,
madhya_pradesh,Nai Disha Gyan Samiti,"Mg Road, Vidhya Nagar Colony Shujalpur, Shajapur Madhya Pradesh 465333",,97704 27688,ndgs.sjp@gmail.com,,Shriom Parmar,
madhya_pradesh,Creative Oraganasation Of Human Welfare,Jatara Tikamgarh Madhya Pradesh 472001,,99817 77245,pritibharaje1982@gmail.com,,Dharmendra Singh Bundela,
madhya_pradesh,Devbrat Gram Vikash Siksha Samiti,"13, South Karundia Sidhi Sidhi Madhya Pradesh 486661",,"97137 70381, 97520 12263",mrcmanpur@gmail.com,,"Purpose : Blindness,","Blindness,"
